,ts_code,name,trade_date,lu_time,ld_time,open_time,last_time,lu_desc,tag,theme,net_change,bid_amount,status,bid_change,bid_turnover,lu_bid_vol,pct_chg,bid_pct_chg,rt_pct_chg,limit_order,amount,turnover_rate,free_float,lu_limit_order
6789,002800.SZ,天顺股份,20220415,,10:00:00,,,,跌停,物流、ST摘帽,-16891914.0,,,,,,,,,17872704.0,198731208.0,21.48,905883402.0,
6790,600119.SH,长江投资,20220415,,09:55:59,,,,跌停,跨境电商、平台经济,-29262366.0,,,,,,,,,6513040.0,332875503.0,18.59,1757557514.0,
6791,002485.SZ,雪松发展,20220415,,09:53:21,,,,跌停,ST板块、服装家纺,3301488.0,,,,,,,,,4769180.0,39652392.0,6.95,562506531.0,
6792,002331.SZ,皖通科技,20220415,,09:48:54,,,,跌停,车路云、举牌,-9628386.0,,,,,,,,,1850584.0,121402831.0,4.78,2503829428.0,
6793,600693.SH,东百集团,20220415,,09:36:08,,,,跌停,零售、物业服务,-120165984.0,,,,,,,,,59861920.0,699032808.0,30.58,2191619665.0,
6794,688058.SH,宝兰德,20220415,,09:35:38,,,,跌停,科创板、年报增长,-17350854.0,,,,,,,,,17802022.0,91350885.0,8.96,1011022203.0,
6795,000949.SZ,新乡化纤,20220415,,09:35:12,,,,跌停,化工、涤纶,-71049870.0,,,,,,,,,17825522.0,238976240.0,6.89,3459231451.0,
6796,000635.SZ,英力特,20220415,,09:32:36,,,,跌停,氢能源、化工,-611061.0,,,,,,,,,40394656.0,52057367.0,3.7,1401965657.0,
6797,002205.SZ,国统股份,20220415,,09:31:18,,,,跌停,水利、风电,-1315704.0,,,,,,,,,125023432.0,844107885.0,42.14,1981443960.0,
6798,000679.SZ,大连友谊,20220415,,09:31:00,,,,跌停,零售、房地产,-32567889.0,,,,,,,,,10582014.0,360773844.0,24.11,1389078772.0,
6799,000620.SZ,新华联,20220415,,09:30:45,,,,跌停,ST摘帽、房地产,-146780481.0,,,,,,,,,34534188.0,535910332.0,20.35,2608462001.0,
6800,600463.SH,空港股份,20220415,,09:25:06,,,,跌停,房地产、物业服务,2756523.0,,,,,,,,,41878516.0,246043235.0,22.37,1095121053.0,
6801,600794.SH,保税科技,20220415,,09:25:05,,,,跌停,物流、股权转让,-12294104.0,,,,,,,,,187701680.0,65778476.0,2.69,2441290250.0,
6802,002417.SZ,深南股份,20220415,,09:25:00,,,,跌停,互联网金融、物联网,-4644210.0,,,,,,,,,62290244.0,46042165.0,5.5,836508593.0,
6803,002191.SZ,劲嘉股份,20220415,,09:25:00,,,,跌停,电子烟、深圳,-19260638.0,,,,,,,,,2141204864.0,23387920.0,0.25,9392344477.0,
6804,000927.SZ,中国铁物,20220415,,09:25:00,,,,跌停,物流、地产链,-11282724.0,,,,,,,,,123238680.0,612494372.0,13.28,4604910855.0,
6805,000582.SZ,北部湾港,20220415,,09:25:00,,,,跌停,港口、物流,-35504802.0,,,,,,,,,831405824.0,51515520.0,1.27,4057062178.0,
6806,000626.SZ,远大控股,20220414,,13:34:30,,,,跌停,农业、食品饮料,-68164133.0,,,,,,,,,3547050.0,238697764.0,8.29,2733250998.0,
6807,002175.SZ,东方网络,20220414,,13:24:06,,,,跌停,芯片封测、元宇宙,-35027794.0,,,,,,,,,16042190.0,306888514.0,8.79,3425556894.0,
6808,600833.SH,第一医药,20220414,,09:30:55,,,,跌停,医药零售、医药,-5171313.0,,,,,,,,,5034131.0,515463518.0,32.16,1572550071.0,
6809,002205.SZ,国统股份,20220414,,09:25:00,,,,跌停,水利、风电,-276880163.0,,,,,,,,,155368928.0,960023600.0,43.43,2202036935.0,
6810,000582.SZ,北部湾港,20220414,,09:25:00,,,,跌停,港口、西部大开发,-59463575.0,,,,,,,,,708558976.0,117415881.0,2.6,4509255567.0,
6811,603069.SH,海汽集团,20220413,,15:00:02,,,,跌停,并购重组、客运,-78519221.0,,,,,,,,,2219149.0,508681565.0,24.55,1890726064.0,
6812,601007.SH,金陵饭店,20220413,,14:56:46,,,,跌停,预制菜、食品饮料,-17449128.0,,,,,,,,,2345414.0,469283429.0,23.11,1850201429.0,
6813,600358.SH,国旅联合,20220413,,14:55:28,,,,跌停,超跌、元宇宙,-41135331.0,,,,,,,,,2848008.0,321432095.0,13.82,2214720781.0,
6814,000796.SZ,凯撒旅业,20220413,,14:50:00,,,,跌停,ST板块、免税,-262759637.0,,,,,,,,,3269805.0,1668178615.0,32.94,4603987013.0,
6815,000524.SZ,岭南控股,20220413,,14:48:27,,,,跌停,飞行汽车、免税,-75911234.0,,,,,,,,,24144738.0,676714818.0,28.26,2268914463.0,
6816,002082.SZ,万邦德,20220413,,14:46:09,,,,跌停,新冠药概念、一季报增长,-7291903.0,,,,,,,,,4686437.0,231640727.0,7.12,3100194484.0,
6817,603778.SH,乾景园林,20220413,,14:45:48,,,,跌停,光伏、碳中和,-105554431.0,,,,,,,,,82598272.0,638576787.0,28.28,2076864618.0,
6818,600678.SH,四川金顶,20220413,,14:44:06,,,,跌停,超跌、国企改革,-97202648.0,,,,,,,,,7154838.0,424051688.0,22.36,1847764813.0,
6819,002821.SZ,凯莱英,20220413,,14:42:36,,,,跌停,CRO、再融资,-178442744.0,,,,,,,,,32181802.0,1315731378.0,2.93,43929008313.0,
6820,002941.SZ,新疆交建,20220413,,14:42:30,,,,跌停,新疆、基础建设,-76274809.0,,,,,,,,,21400416.0,1306033051.0,11.69,10709859229.0,
6821,600533.SH,栖霞建设,20220413,,14:40:26,,,,跌停,房地产、REITs,-48622919.0,,,,,,,,,3320557.0,625723348.0,27.24,2249611203.0,
6822,603051.SH,鹿山新材,20220413,,14:36:53,,,,跌停,一季报增长、化工,-36162412.0,,,,,,,,,840266.0,534735320.0,45.44,1136578230.0,
6823,600284.SH,浦东建设,20220413,,14:35:30,,,,跌停,上海、一季报增长,-61891057.0,,,,,,,,,9159449.0,441313746.0,9.39,4552161427.0,
6824,000681.SZ,视觉中国,20220413,,14:33:51,,,,跌停,AIGC、知识产权,-94322970.0,,,,,,,,,6573461.0,700254753.0,11.2,6095529999.0,
6825,000607.SZ,华媒控股,20220413,,14:31:30,,,,跌停,数据确权、年报增长,-42788758.0,,,,,,,,,2050845.0,387290200.0,13.3,2812296224.0,
6826,600629.SH,华建集团,20220413,,14:28:41,,,,跌停,上海、人工智能,-12817184.0,,,,,,,,,4168607.0,289585370.0,18.07,1548702412.0,
6827,603887.SH,城地香江,20220413,,14:27:44,,,,跌停,算力、云计算,-29516467.0,,,,,,,,,12715856.0,204953427.0,7.43,2633262242.0,
6828,000856.SZ,冀东装备,20220413,,14:22:18,,,,跌停,工程机械、基础建设,-33272480.0,,,,,,,,,5050584.0,252427017.0,16.73,1468236000.0,
6829,002116.SZ,中国海诚,20220413,,14:21:09,,,,跌停,中字头、基础建设,-35968690.0,,,,,,,,,21325166.0,309061229.0,17.49,1706497410.0,
6830,002761.SZ,浙江建投,20220413,,14:20:27,,,,跌停,基础建设、建筑节能,-150803417.0,,,,,,,,,89466320.0,1450628949.0,32.19,4378813478.0,
6831,603316.SH,诚邦股份,20220413,,14:16:45,,,,跌停,城中村改造、碳中和,-11834153.0,,,,,,,,,16838572.0,236492572.0,21.91,1038660575.0,
6832,603826.SH,坤彩科技,20220413,,13:14:36,,,,跌停,超跌、化工,-35273672.0,,,,,,,,,3371719.0,338760010.0,2.65,12360528685.0,
6833,000739.SZ,普洛药业,20220413,,13:00:03,,,,跌停,减肥药、一季报增长,-181721119.0,,,,,,,,,8937321.0,916441310.0,5.86,15324868967.0,
6834,002163.SZ,海南发展,20220413,,11:16:36,,,,跌停,海南、免税,-129170750.0,,,,,,,,,39639472.0,725270268.0,9.64,7238908871.0,
6835,000897.SZ,津滨发展,20220413,,10:44:15,,,,跌停,房地产、一季报增长,-139721161.0,,,,,,,,,9865414.0,609431280.0,15.27,3888748560.0,
6836,600322.SH,天房发展,20220413,,10:42:15,,,,跌停,房地产、天津自贸区,-122158561.0,,,,,,,,,7532343.0,488414978.0,24.11,1973164164.0,
6837,603843.SH,正平股份,20220413,,10:40:43,,,,跌停,水利、有色金属,-61304106.0,,,,,,,,,15491995.0,464179905.0,19.3,2348135011.0,
6838,600466.SH,蓝光发展,20220413,,10:34:08,,,,跌停,房地产、地产链,-37281272.0,,,,,,,,,40917604.0,599836356.0,19.33,3067569654.0,
6839,600880.SH,博瑞传播,20220413,,10:29:01,,,,跌停,AIGC、NFT概念,-65517625.0,,,,,,,,,47165252.0,487560295.0,10.79,4357881588.0,
6840,603538.SH,美诺华,20220413,,09:42:38,,,,跌停,减肥药、原料药,-177814432.0,,,,,,,,,20002626.0,1208770584.0,22.67,5220903284.0,
6841,002037.SZ,保利联合,20220413,,09:41:39,,,,跌停,民用爆破、并购重组,-32055574.0,,,,,,,,,81272432.0,319042081.0,12.22,2579077285.0,
6842,002846.SZ,英联股份,20220413,,09:35:54,,,,跌停,复合集流体、食品饮料,-49732080.0,,,,,,,,,39397868.0,111760275.0,13.17,835118053.0,
6843,000517.SZ,荣安地产,20220413,,09:32:36,,,,跌停,房地产、高股息,-25196659.0,,,,,,,,,14122086.0,366227889.0,20.24,1783305417.0,
6844,600622.SH,光大嘉宝,20220413,,09:32:31,,,,跌停,资产管理、金融概念,11028498.0,,,,,,,,,36469960.0,1308643203.0,35.44,3622266035.0,
6845,603136.SH,天目湖,20220413,,09:31:37,,,,跌停,旅游、国有企业,-39147400.0,,,,,,,,,8534752.0,383456981.0,14.77,2456811391.0,
6846,600708.SH,光明地产,20220413,,09:31:29,,,,跌停,房地产、零售,-109960312.0,,,,,,,,,55258824.0,483493156.0,14.96,3213940290.0,
6847,002596.SZ,海南瑞泽,20220413,,09:30:54,,,,跌停,建材、海南,-77850554.0,,,,,,,,,288041696.0,674671371.0,15.26,4335586451.0,
6848,000797.SZ,中国武夷,20220413,,09:30:51,,,,跌停,中报增长、房地产,-73720014.0,,,,,,,,,210621088.0,439837758.0,14.91,2945037420.0,
6849,000965.SZ,天保基建,20220413,,09:30:39,,,,跌停,房地产、地产链,-117406108.0,,,,,,,,,141046400.0,2651718327.0,57.69,4548470831.0,
6850,600724.SH,宁波富达,20220413,,09:25:01,,,,跌停,水泥、国有企业,-46317438.0,,,,,,,,,115733336.0,334161899.0,17.14,1944644295.0,
6851,002307.SZ,北新路桥,20220413,,09:25:00,,,,跌停,西部大开发、基础建设,29657796.0,,,,,,,,,196896816.0,1142396211.0,16.9,6746334687.0,
6852,002305.SZ,南国置业,20220413,,09:25:00,,,,跌停,房地产、国有企业,-83577318.0,,,,,,,,,114967904.0,829125801.0,27.08,3055160484.0,
6853,600622.SH,光大嘉宝,20220412,,14:56:34,,,,跌停,房地产、物业服务,-359177359.0,,,,,,,,,2092272.0,2100367408.0,46.56,4025636418.0,
6854,000965.SZ,天保基建,20220412,,14:56:30,,,,跌停,房地产、物业服务,-187536183.0,,,,,,,,,115875000.0,3769640011.0,64.15,5055054075.0,
6855,600675.SH,中华企业,20220412,,14:41:58,,,,跌停,房地产、预制菜,-89886898.0,,,,,,,,,39689944.0,635075880.0,9.4,6335407890.0,
6856,002037.SZ,保利联合,20220412,,14:35:39,,,,跌停,民用爆破、芯片,-129960563.0,,,,,,,,,33792012.0,720391057.0,24.66,2865386931.0,
6857,600657.SH,信达地产,20220412,,14:23:57,,,,跌停,房地产、地产链,-130194869.0,,,,,,,,,19594218.0,962865239.0,21.03,4387307358.0,
6858,000736.SZ,中交地产,20220412,,13:56:15,,,,跌停,房地产、参股金融,-328369304.0,,,,,,,,,147293728.0,2016648087.0,46.39,4026076661.0,
6859,000671.SZ,阳光城,20220412,,09:44:24,,,,跌停,并购重组、ST板块,-250858487.0,,,,,,,,,18814500.0,1819632610.0,16.01,11180171573.0,
6860,600466.SH,蓝光发展,20220412,,09:37:53,,,,跌停,房地产、地产链,-102202650.0,,,,,,,,,43982744.0,802787854.0,23.04,3414841691.0,
6861,002305.SZ,南国置业,20220412,,09:32:51,,,,跌停,房地产、地产链,-61583611.0,,,,,,,,,887655.0,1539948376.0,43.46,3394622760.0,
6862,002314.SZ,南山控股,20220412,,09:32:06,,,,跌停,房地产、基础建设,4744007.0,,,,,,,,,79535792.0,1458904541.0,36.63,3875340343.0,
6863,601512.SH,中新集团,20220412,,09:30:05,,,,跌停,房地产、地产链,-50445546.0,,,,,,,,,10660633.0,338414460.0,12.04,2781788260.0,
6864,600533.SH,栖霞建设,20220412,,09:25:05,,,,跌停,房地产、零售,2335212.0,,,,,,,,,17437770.0,902439845.0,35.61,2502061338.0,
6865,000797.SZ,中国武夷,20220412,,09:25:00,,,,跌停,房地产、物业服务,-106723340.0,,,,,,,,,82208960.0,1249580756.0,37.76,3270690597.0,
6866,000605.SZ,渤海股份,20220412,,09:25:00,,,,跌停,环保、REITs,-34819753.0,,,,,,,,,1773944.0,243655634.0,20.6,1179741716.0,
6867,000023.SZ,深天地Ａ,20220411,,14:38:33,,,,跌停,ST板块、地产链,2793969.0,,,,,,,,,697554.0,92681180.0,9.98,907157745.0,
6868,002466.SZ,天齐锂业,20220411,,14:37:54,,,,跌停,锂矿、汽车类,-1259254400.0,,,,,,,,,36296876.0,4911342436.0,6.46,74365427183.0,
6869,000011.SZ,深物业A,20220411,,14:24:18,,,,跌停,物业服务、深圳,-41006309.0,,,,,,,,,4994656.0,335541518.0,14.34,2299936965.0,
6870,601567.SH,三星医疗,20220411,,14:07:21,,,,跌停,电气设备、医美,-37731448.0,,,,,,,,,667998.0,230307550.0,3.07,7239410746.0,
6871,600698.SH,湖南天雁,20220411,,13:48:42,,,,跌停,汽车零部件、汽车类,-14826344.0,,,,,,,,,6864396.0,200546534.0,9.82,1999309046.0,
6872,001205.SZ,盛航股份,20220411,,13:39:09,,,,跌停,航运、并购重组,-2981025.0,,,,,,,,,4013314.0,657732966.0,64.93,936877344.0,
6873,002197.SZ,证通电子,20220411,,13:20:42,,,,跌停,ST板块、数字货币,-55891644.0,,,,,,,,,16747154.0,626689585.0,13.2,4620630652.0,
6874,000829.SZ,天音控股,20220411,,11:11:18,,,,跌停,AI手机、网红经济,-77928074.0,,,,,,,,,14781312.0,514573896.0,7.1,7124214982.0,
6875,600647.SH,同达创业,20220411,,11:06:36,,,,跌停,再生医学、超跌,-29210515.0,,,,,,,,,8966412.0,143691909.0,10.23,1374202287.0,
6876,600499.SH,科达制造,20220411,,10:37:48,,,,跌停,锂矿、石墨化,-266320431.0,,,,,,,,,38333344.0,1042127906.0,6.06,16844355709.0,
6877,605289.SH,罗曼股份,20220411,,10:37:11,,,,跌停,VR/AR/MR、人工智能,-10533060.0,,,,,,,,,9329539.0,97963000.0,15.6,609577100.0,
6878,002997.SZ,瑞鹄模具,20220411,,10:36:48,,,,跌停,一体化压铸、汽车类,-38150177.0,,,,,,,,,12101902.0,204515747.0,13.92,1423697959.0,
6879,000838.SZ,财信发展,20220411,,10:17:39,,,,跌停,房地产、成渝经济圈,-56183881.0,,,,,,,,,28347954.0,173922959.0,4.03,4211792353.0,
6880,002192.SZ,融捷股份,20220411,,10:15:45,,,,跌停,锂矿、锂电池,-232738789.0,,,,,,,,,43445332.0,780348859.0,3.83,19954926621.0,
6881,601689.SH,拓普集团,20220411,,10:15:06,,,,跌停,机器人概念、底盘,-79602776.0,,,,,,,,,12461147.0,700383074.0,3.52,19499147466.0,
6882,003040.SZ,楚天龙,20220411,,10:05:45,,,,跌停,数字货币、数字政务,-225019633.0,,,,,,,,,66459680.0,680503137.0,12.86,5199711436.0,
6883,000546.SZ,金圆股份,20220411,,09:46:48,,,,跌停,锂矿、金属铟,-59278148.0,,,,,,,,,2835660.0,629225306.0,9.03,6823577291.0,
6884,603596.SH,伯特利,20220411,,09:45:53,,,,跌停,线控底盘、汽车类,-18130077.0,,,,,,,,,52798044.0,214081989.0,2.0,10486290856.0,
6885,600604.SH,市北高新,20220411,,09:38:20,,,,跌停,创投、上海,-18951212.0,,,,,,,,,9105889.0,483134449.0,14.27,3345299774.0,
6886,000014.SZ,沙河股份,20220411,,09:37:12,,,,跌停,房地产、病毒防治,-14016981.0,,,,,,,,,27437854.0,305408712.0,20.76,1454493933.0,
6887,600007.SH,中国国贸,20220411,,09:36:41,,,,跌停,年报增长、地产链,-82916218.0,,,,,,,,,16601718.0,457901628.0,14.01,3193037565.0,
6888,603261.SH,立航科技,20220411,,09:36:35,,,,跌停,低空经济、四川省,-29958991.0,,,,,,,,,56262024.0,122684239.0,12.06,1002540000.0,
6889,002515.SZ,金字火腿,20220411,,09:35:15,,,,跌停,平台经济、数字经济,-19398336.0,,,,,,,,,11298786.0,118747183.0,4.16,2845900731.0,
6890,000671.SZ,阳光城,20220411,,09:35:03,,,,跌停,并购重组、ST板块,-341186823.0,,,,,,,,,169075680.0,1352138148.0,10.77,12438866386.0,
6891,600665.SH,天地源,20220411,,09:34:41,,,,跌停,房地产、地产链,-35958473.0,,,,,,,,,4618407.0,206086920.0,13.42,1508585606.0,
6892,600340.SH,华夏幸福,20220411,,09:33:50,,,,跌停,超跌、房地产,-108843375.0,,,,,,,,,64346020.0,601552749.0,4.58,13009758885.0,
6893,600883.SH,博闻科技,20220411,,09:33:13,,,,跌停,超跌、地产链,-21203322.0,,,,,,,,,20813006.0,119294231.0,10.6,1115037183.0,
6894,600077.SH,宋都股份,20220411,,09:32:57,,,,跌停,ST板块、地产链,-50630157.0,,,,,,,,,35712680.0,358840351.0,12.73,2780025376.0,
6895,601665.SH,齐鲁银行,20220411,,09:32:32,,,,跌停,银行、年报增长,-105604011.0,,,,,,,,,176761680.0,288159841.0,10.23,2780565837.0,
6896,600322.SH,天房发展,20220411,,09:32:00,,,,跌停,房地产、地产链,-55169191.0,,,,,,,,,28961844.0,296788553.0,14.76,1988639961.0,
6897,600658.SH,电子城,20220411,,09:31:57,,,,跌停,房地产、地产链,-41730935.0,,,,,,,,,30717280.0,87262731.0,3.27,2637583960.0,
6898,000620.SZ,新华联,20220411,,09:31:12,,,,跌停,ST摘帽、房地产,-108501875.0,,,,,,,,,8368856.0,1117150242.0,36.95,2822149566.0,
6899,603176.SH,汇通集团,20220411,,09:31:02,,,,跌停,PPP概念、基础建设,-114428823.0,,,,,,,,,19328310.0,669800719.0,47.04,1389420600.0,
6900,600743.SH,华远地产,20220411,,09:30:58,,,,跌停,房地产、地产链,-124039522.0,,,,,,,,,34986508.0,392335753.0,16.18,2409135818.0,
6901,000918.SZ,嘉凯城,20220411,,09:30:42,,,,跌停,ST板块、地产链,-125408591.0,,,,,,,,,38974148.0,499510805.0,8.77,5665161310.0,
6902,600657.SH,信达地产,20220411,,09:30:29,,,,跌停,房地产、地产链,-5891414.0,,,,,,,,,171868144.0,320734862.0,6.55,4874785953.0,
6903,000514.SZ,渝开发,20220411,,09:30:27,,,,跌停,西部大开发、房地产,-70768513.0,,,,,,,,,80221512.0,354282469.0,19.5,1809526792.0,
6904,600533.SH,栖霞建设,20220411,,09:30:06,,,,跌停,房地产、地产链,-77145180.0,,,,,,,,,231877776.0,163631474.0,5.86,2782561488.0,
6905,000797.SZ,中国武夷,20220411,,09:30:00,,,,跌停,中报增长、房地产,-381753887.0,,,,,,,,,211718784.0,1089231788.0,29.77,3631740857.0,
6906,603051.SH,鹿山新材,20220411,,09:25:00,,,,跌停,固态电池、化工,-6999226.0,,,,,,,,,246866864.0,37088874.0,2.75,1348435860.0,
6907,002864.SZ,盘龙药业,20220411,,09:25:00,,,,跌停,中药、新冠药概念,-59941359.0,,,,,,,,,35612216.0,1095762076.0,42.77,2517660256.0,
6908,002305.SZ,南国置业,20220411,,09:25:00,,,,跌停,房地产、地产链,52788186.0,,,,,,,,,79421000.0,859951003.0,22.8,3771803067.0,
6909,603598.SH,引力传媒,20220408,,14:43:34,,,,跌停,AIGC、短剧,-39771276.0,,,,,,,,,3005940.0,460956778.0,33.08,1344012761.0,
6910,000665.SZ,湖北广电,20220408,,14:36:54,,,,跌停,算力、广电网,-70809891.0,,,,,,,,,60023568.0,1719932903.0,28.65,5787152490.0,
6911,603602.SH,纵横通信,20220408,,14:36:08,,,,跌停,通感一体化、5G,-18869525.0,,,,,,,,,939835.0,149576824.0,8.61,1663976655.0,
6912,603070.SH,万控智造,20220408,,14:25:48,,,,跌停,电气设备、数字经济,-47043918.0,,,,,,,,,10040790.0,581860126.0,39.69,1416600000.0,
6913,002432.SZ,九安医疗,20220408,,13:58:39,,,,跌停,流感、抗原检测,-1060891099.0,,,,,,,,,160058064.0,4574851001.0,19.1,23320269394.0,
6914,603538.SH,美诺华,20220408,,13:47:18,,,,跌停,减肥药、原料药,-115499327.0,,,,,,,,,101152544.0,1392788851.0,23.04,5833627923.0,
6915,603261.SH,立航科技,20220408,,10:19:15,,,,跌停,低空经济、四川省,-47270451.0,,,,,,,,,26271418.0,404365892.0,35.26,1113997500.0,
6916,000632.SZ,三木集团,20220408,,10:13:54,,,,跌停,房地产、物业服务,-13854500.0,,,,,,,,,7349933.0,412726833.0,28.91,1403304280.0,
6917,002589.SZ,瑞康医药,20220408,,09:52:54,,,,跌停,医药零售、新冠药概念,-103642296.0,,,,,,,,,33592040.0,1231724527.0,25.68,4726405267.0,
6918,603051.SH,鹿山新材,20220408,,09:52:03,,,,跌停,一季报增长、化工,-114136794.0,,,,,,,,,140079968.0,631901297.0,41.07,1498185390.0,
6919,001205.SZ,盛航股份,20220408,,09:31:36,,,,跌停,航运、并购重组,-80794057.0,,,,,,,,,57750796.0,589523877.0,52.68,1040908012.0,
6920,600647.SH,同达创业,20220408,,09:25:01,,,,跌停,再生医学、超跌,-26361899.0,,,,,,,,,15842709.0,233460737.0,15.12,1526799780.0,
6921,600318.SH,新力金融,20220408,,09:25:01,,,,跌停,互联网金融、超跌,-11477997.0,,,,,,,,,572702848.0,18123691.0,0.59,3084591854.0,
6922,002864.SZ,盘龙药业,20220408,,09:25:00,,,,跌停,中药、新冠药概念,-36557108.0,,,,,,,,,330450016.0,186984177.0,6.68,2797400285.0,
6923,002488.SZ,金固股份,20220407,,14:55:57,,,,跌停,汽车零部件、中报增长,-87179978.0,,,,,,,,,8318571.0,248117838.0,5.55,4286853563.0,
6924,002330.SZ,得利斯,20220407,,14:55:45,,,,跌停,预制菜、猪肉,-24952382.0,,,,,,,,,5012420.0,299774430.0,21.99,1297365333.0,
6925,600823.SH,世茂股份,20220407,,14:55:04,,,,跌停,ST板块、参股券商,-65364561.0,,,,,,,,,10291403.0,605802359.0,15.16,3826775308.0,
6926,002548.SZ,金新农,20220407,,14:54:21,,,,跌停,猪肉、养殖业,-16495962.0,,,,,,,,,2241384.0,313737912.0,11.04,2735943812.0,
6927,002589.SZ,瑞康医药,20220407,,14:46:06,,,,跌停,医药零售、新冠药概念,-505723375.0,,,,,,,,,10909800.0,2442592160.0,42.09,5250502625.0,
6928,600683.SH,京投发展,20220407,,14:44:01,,,,跌停,房地产、特斯拉概念,-46199538.0,,,,,,,,,8889728.0,300884638.0,15.5,1864416509.0,
6929,603936.SH,博敏电子,20220407,,14:36:53,,,,跌停,印制电路板、通信,-49006581.0,,,,,,,,,1251871.0,250402928.0,5.62,4313822194.0,
6930,603538.SH,美诺华,20220407,,14:31:11,,,,跌停,减肥药、原料药,-210266972.0,,,,,,,,,53912408.0,1384965542.0,20.3,6482035361.0,
6931,600692.SH,亚通股份,20220407,,13:25:30,,,,跌停,房地产、一季报增长,-52232611.0,,,,,,,,,5031473.0,343161251.0,19.27,1735612107.0,
6932,002060.SZ,粤水电,20220407,,11:12:15,,,,跌停,抽水蓄能、绿色电力,-551770538.0,,,,,,,,,83584464.0,2354519404.0,33.77,6789863219.0,
6933,003040.SZ,楚天龙,20220407,,11:03:57,,,,跌停,数字货币、人工智能,-129808071.0,,,,,,,,,101466296.0,767760125.0,14.08,5251686894.0,
6934,000011.SZ,深物业A,20220407,,10:50:33,,,,跌停,物业服务、深圳,-101861751.0,,,,,,,,,20566692.0,652836945.0,25.46,2505789745.0,
6935,000566.SZ,海南海药,20220407,,10:46:24,,,,跌停,病毒防治、股权转让,-113889868.0,,,,,,,,,60214024.0,684600828.0,16.29,4034709629.0,
6936,000732.SZ,泰禾集团,20220407,,10:45:12,,,,跌停,ST板块、地产链,-66321528.0,,,,,,,,,24063774.0,589848049.0,17.49,3299534755.0,
6937,002166.SZ,莱茵生物,20220407,,10:43:27,,,,跌停,合成生物、代糖概念,-114554225.0,,,,,,,,,50221676.0,821363051.0,18.24,4409026443.0,
6938,600067.SH,冠城大通,20220407,,10:32:30,,,,跌停,房地产、扁线,-71159405.0,,,,,,,,,17768210.0,576546881.0,16.98,3336700199.0,
6939,002285.SZ,世联行,20220407,,10:10:54,,,,跌停,房地产、租售同权,-126860132.0,,,,,,,,,12944080.0,691736273.0,15.38,4403321371.0,
6940,002133.SZ,广宇集团,20220407,,10:09:30,,,,跌停,房地产、浙江,-114245157.0,,,,,,,,,35817072.0,462085669.0,18.36,2461717730.0,
6941,000014.SZ,沙河股份,20220407,,10:04:03,,,,跌停,房地产、年报增长,-152094632.0,,,,,,,,,9204930.0,793772806.0,43.66,1771499021.0,
6942,600159.SH,大龙地产,20220407,,10:01:12,,,,跌停,房地产、国企改革,-42173025.0,,,,,,,,,18181136.0,331839846.0,19.63,1657887830.0,
6943,000632.SZ,三木集团,20220407,,09:58:57,,,,跌停,房地产、超跌,-117665350.0,,,,,,,,,35860968.0,455113487.0,28.47,1560654188.0,
6944,002502.SZ,鼎龙文化,20220407,,09:35:54,,,,跌停,ST板块、有色金属,-48494361.0,,,,,,,,,16818358.0,302604010.0,12.05,2471665495.0,
6945,002864.SZ,盘龙药业,20220407,,09:35:42,,,,跌停,中药、新冠药概念,-244244815.0,,,,,,,,,161368512.0,1018040271.0,31.7,3107966929.0,
6946,002657.SZ,中科金财,20220407,,09:34:51,,,,跌停,金融科技、数字货币,-50996478.0,,,,,,,,,162981808.0,1487994813.0,28.54,5178975212.0,
6947,600647.SH,同达创业,20220407,,09:34:17,,,,跌停,再生医学、超跌,-66278104.0,,,,,,,,,45579048.0,213352670.0,12.33,1696719151.0,
6948,600082.SH,海泰发展,20220407,,09:31:41,,,,跌停,地产链、天津自贸区,-25403101.0,,,,,,,,,79927512.0,560006445.0,23.35,2381489459.0,
6949,600791.SH,京能置业,20220407,,09:30:55,,,,跌停,房地产、超跌,-23728078.0,,,,,,,,,35224140.0,419058673.0,29.22,1408876651.0,
6950,600657.SH,信达地产,20220407,,09:26:28,,,,跌停,房地产、国企改革,-107747658.0,,,,,,,,,91958264.0,1233765431.0,22.66,5399762902.0,
6951,600318.SH,新力金融,20220407,,09:25:05,,,,跌停,互联网金融、超跌,-11184497.0,,,,,,,,,683640832.0,17091492.0,0.5,3428127876.0,
6952,002306.SZ,中科云网,20220406,,09:56:39,,,,跌停,超跌、食品饮料,-87400617.0,,,,,,,,,1249237.0,479151054.0,19.84,2360200075.0,
6953,603209.SH,兴通股份,20220406,,09:54:44,,,,跌停,航运、石油石化,-89977247.0,,,,,,,,,7682977.0,487173314.0,35.78,1336500000.0,
6954,002166.SZ,莱茵生物,20220406,,09:52:09,,,,跌停,合成生物、代糖概念,-302921775.0,,,,,,,,,25138806.0,1262999438.0,25.29,4898918270.0,
6955,002613.SZ,北玻股份,20220406,,09:38:45,,,,跌停,光伏玻璃、光伏设备,-52156204.0,,,,,,,,,11538537.0,943890274.0,31.01,3025700815.0,
6956,600082.SH,海泰发展,20220406,,09:33:11,,,,跌停,地产链、房地产,-32486073.0,,,,,,,,,32058184.0,932323659.0,34.84,2643978276.0,
6957,603070.SH,万控智造,20220406,,09:33:05,,,,跌停,电气设备、数字经济,-5170835.0,,,,,,,,,58651096.0,530407750.0,32.03,1644600000.0,
