,ts_code,name,trade_date,lu_time,ld_time,open_time,last_time,lu_desc,tag,theme,net_change,bid_amount,status,bid_change,bid_turnover,lu_bid_vol,pct_chg,bid_pct_chg,rt_pct_chg,limit_order,amount,turnover_rate,free_float,lu_limit_order
6613,000818.SZ,航锦科技,20200123,,13:05:09,,,,跌停,存储、化工,-407562025.0,,,,,,,,,130979240.0,1644475389.0,11.69,13542756065.0,
6614,002681.SZ,奋达科技,20200123,,13:01:42,,,,跌停,消费电子、人工智能,-80547848.0,,,,,,,,,60986372.0,318974201.0,6.56,4672295507.0,
6615,300657.SZ,弘信电子,20200123,,13:00:06,,,,跌停,CPO/MPO、华为概念,-66111388.0,,,,,,,,,17267438.0,242759808.0,5.96,3895909929.0,
6616,603085.SH,天成自控,20200123,,10:48:24,,,,跌停,飞行汽车、汽车类,-11224517.0,,,,,,,,,564663.0,87509330.0,10.69,808131492.0,
6617,300378.SZ,鼎捷软件,20200123,,10:09:09,,,,跌停,AI办公、新型工业化,-84799289.0,,,,,,,,,35624680.0,231686437.0,6.69,3371282263.0,
6618,600223.SH,鲁商发展,20200123,,10:44:51,,,,跌停,合成生物、美容护理,-213729714.0,,,,,,,,,49703396.0,821843761.0,16.58,4756243191.0,
6619,000032.SZ,深桑达Ａ,20200123,,10:06:06,,,,跌停,信创、医药,-11363357.0,,,,,,,,,14150811.0,262334354.0,10.44,2457645449.0,
6620,600836.SH,界龙实业,20200123,,10:36:54,,,,跌停,ST板块、上海,-10485854.0,,,,,,,,,3877120.0,104530904.0,5.03,2042329667.0,
6621,300209.SZ,天泽信息,20200123,,10:03:21,,,,跌停,ST板块、数字经济,-39216916.0,,,,,,,,,48520120.0,128671180.0,6.63,1895032592.0,
6622,300776.SZ,帝尔激光,20200123,,10:34:06,,,,跌停,玻璃基板、异质结电池,-94438806.0,,,,,,,,,30928022.0,347267688.0,14.24,2397885360.0,
6623,300439.SZ,美康生物,20200123,,09:45:30,,,,跌停,新冠检测、病毒防治,95848.0,,,,,,,,,19228538.0,111551652.0,7.12,1558988573.0,
6624,002529.SZ,海源复材,20200123,,10:32:48,,,,跌停,超跌、汽车类,-20285506.0,,,,,,,,,5733365.0,86076342.0,10.44,813777614.0,
6625,300203.SZ,聚光科技,20200123,,09:39:03,,,,跌停,环保、股权转让,-33255044.0,,,,,,,,,87516512.0,191954303.0,5.17,3700655655.0,
6626,300417.SZ,南华仪器,20200123,,10:21:33,,,,跌停,汽车检测、仪器仪表,-9203106.0,,,,,,,,,34861216.0,84000797.0,6.15,1321419922.0,
6627,000669.SZ,金鸿控股,20200123,,09:37:21,,,,跌停,ST板块,-20003712.0,,,,,,,,,11772318.0,53074253.0,4.11,1283521111.0,
6628,300789.SZ,唐源电气,20200123,,10:17:15,,,,跌停,机器人概念、数字经济,-43017880.0,,,,,,,,,40655360.0,160001882.0,16.15,966460000.0,
6629,300603.SZ,立昂技术,20200123,,09:35:00,,,,跌停,算力租赁、算力,-13330722.0,,,,,,,,,85257584.0,291862481.0,11.6,2470683174.0,
6630,600802.SH,福建水泥,20200123,,10:12:21,,,,跌停,福建、水泥,-87146219.0,,,,,,,,,16210960.0,310620548.0,13.97,2185854792.0,
6631,600555.SH,海航创新,20200123,,09:33:45,,,,跌停,ST摘帽,-4623881.0,,,,,,,,,13311953.0,42079232.0,4.38,957263830.0,
6632,300641.SZ,正丹股份,20200123,,09:33:09,,,,跌停,TMA、三季报增长,-38783068.0,,,,,,,,,5864179.0,71829250.0,9.51,745565704.0,
6633,300336.SZ,新文化,20200123,,09:33:03,,,,跌停,热力、地产链,-137891401.0,,,,,,,,,51545108.0,1064108457.0,24.98,4119275166.0,
6634,300366.SZ,创意信息,20200123,,09:31:00,,,,跌停,卫星导航、操作系统,-48875785.0,,,,,,,,,57224564.0,192190250.0,6.27,3056966006.0,
6635,600358.SH,国旅联合,20200123,,09:30:59,,,,跌停,国有企业、元宇宙,-1988808.0,,,,,,,,,1828314.0,43428134.0,2.98,1449037346.0,
6636,000150.SZ,宜华健康,20200123,,09:30:21,,,,跌停,ST板块、养老概念,-22405116.0,,,,,,,,,8225633.0,103248089.0,6.34,1619491539.0,
6637,600470.SH,六国化工,20200123,,09:25:14,,,,跌停,化工、煤化工,-7811559.0,,,,,,,,,56681216.0,15119280.0,1.06,1430423571.0,
6638,600255.SH,梦舟股份,20200123,,09:25:13,,,,跌停,金属铜、股权转让,-3196894.0,,,,,,,,,67663880.0,27884500.0,1.25,2229687879.0,
6639,300350.SZ,华鹏飞,20200123,,09:25:03,,,,跌停,智能物流、超跌,-7990388.0,,,,,,,,,2175907.0,65655860.0,5.82,1117861978.0,
6640,300343.SZ,联创股份,20200123,,09:25:03,,,,跌停,固态电池、PVDF,-28759619.0,,,,,,,,,85610192.0,89034055.0,4.02,2213676114.0,
6641,300339.SZ,润和软件,20200123,,09:25:03,,,,跌停,鸿蒙概念、国产软件,-40065756.0,,,,,,,,,384216384.0,76709781.0,1.14,6745379759.0,
6642,300007.SZ,汉威科技,20200123,,09:25:03,,,,跌停,机器人概念、数字经济,-28641357.0,,,,,,,,,83336960.0,212458571.0,6.99,3034340240.0,
6643,603555.SH,贵人鸟,20200123,,09:25:02,,,,跌停,ST板块、农业,-3890885.0,,,,,,,,,29469380.0,7947810.0,1.36,584630543.0,
6644,600530.SH,交大昂立,20200123,,09:25:02,,,,跌停,养老概念、医药,-385061.0,,,,,,,,,62335816.0,21330033.0,1.05,2023813240.0,
6645,600069.SH,银鸽投资,20200123,,09:25:02,,,,跌停,,-1085205.0,,,,,,,,,34835508.0,29560276.0,1.71,1726923844.0,
6646,600860.SH,京城股份,20200123,,09:25:01,,,,跌停,氢气储运、天然气,-4780395.0,,,,,,,,,31681864.0,8547768.0,1.27,675539970.0,
6647,600804.SH,鹏博士,20200123,,09:25:01,,,,跌停,ST板块、数字经济,-18906018.0,,,,,,,,,200521472.0,93147306.0,1.3,7153098671.0,
6648,600734.SH,实达集团,20200123,,09:25:01,,,,跌停,超跌、ST摘帽,-3674331.0,,,,,,,,,122474016.0,24179762.0,1.44,1679694199.0,
6649,600175.SH,美都能源,20200123,,09:25:01,,,,跌停,,-2508040.0,,,,,,,,,77596632.0,59724742.0,1.72,3467012308.0,
6650,603959.SH,百利科技,20200123,,09:25:00,,,,跌停,ST板块、汽车类,-12595585.0,,,,,,,,,85966160.0,32211201.0,2.11,1527852961.0,
6651,600986.SH,科达股份,20200123,,09:25:00,,,,跌停,人工智能、网红经济,-28986860.0,,,,,,,,,253095088.0,77546466.0,1.56,4973194819.0,
6652,600816.SH,安信信托,20200123,,09:25:00,,,,跌停,信托概念、金融概念,-13634604.0,,,,,,,,,359617568.0,72376032.0,0.87,8332751128.0,
6653,600280.SH,中央商场,20200123,,09:25:00,,,,跌停,房地产、零售,-7376710.0,,,,,,,,,26478392.0,20241840.0,1.78,1136549051.0,
6654,300683.SZ,海特生物,20200122,,14:12:06,,,,跌停,CRO、并购重组,-56857745.0,,,,,,,,,1996715.0,198746250.0,12.79,1520771378.0,
6655,600576.SH,祥源文化,20200122,,09:52:27,,,,跌停,并购重组、超跌,-234318.0,,,,,,,,,2871792.0,99146290.0,5.91,1667864855.0,
6656,603333.SH,尚纬股份,20200122,,09:52:04,,,,跌停,特高压、汽车类,-27474559.0,,,,,,,,,6455482.0,124848644.0,6.51,1883851071.0,
6657,300130.SZ,新国都,20200122,,09:43:12,,,,跌停,数字经济、人工智能,-117074343.0,,,,,,,,,7200856.0,647832889.0,11.6,5546106225.0,
6658,002529.SZ,海源复材,20200122,,09:35:54,,,,跌停,超跌、汽车类,-27809952.0,,,,,,,,,10247229.0,153764934.0,16.8,904043049.0,
6659,002396.SZ,星网锐捷,20200122,,09:31:48,,,,跌停,网络安全、CPO/MPO,-284562934.0,,,,,,,,,5940043.0,1111973777.0,7.68,14456513013.0,
6660,300264.SZ,佳创视讯,20200122,,09:30:51,,,,跌停,VR/AR/MR、华为概念,-39167401.0,,,,,,,,,6833700.0,330651664.0,16.05,2041845397.0,
6661,300228.SZ,富瑞特装,20200122,,09:30:06,,,,跌停,汽车类、中报增长,-13484886.0,,,,,,,,,32454944.0,36928031.0,2.06,1793383956.0,
6662,600122.SH,宏图高科,20200122,,09:25:11,,,,跌停,ST板块,-6873660.0,,,,,,,,,52813744.0,43952946.0,2.02,2175386185.0,
6663,600860.SH,京城股份,20200122,,09:25:04,,,,跌停,氢气储运、天然气,-3197340.0,,,,,,,,,46871516.0,9013680.0,1.2,750599967.0,
6664,600311.SH,荣华实业,20200122,,09:25:04,,,,跌停,ST板块,-6160489.0,,,,,,,,,123318240.0,25152878.0,1.54,1631029157.0,
6665,600175.SH,美都能源,20200122,,09:25:04,,,,跌停,,-6172573.0,,,,,,,,,122389192.0,50620617.0,1.31,3849734372.0,
6666,603555.SH,贵人鸟,20200122,,09:25:03,,,,跌停,ST板块、参股金融,-3575714.0,,,,,,,,,31615646.0,10131334.0,1.56,649089776.0,
6667,600530.SH,交大昂立,20200122,,09:25:03,,,,跌停,ST摘帽、食品饮料,-12421545.0,,,,,,,,,84548680.0,22047975.0,0.98,2245997988.0,
6668,600354.SH,敦煌种业,20200122,,09:25:03,,,,跌停,年报增长、供销社,-7540405.0,,,,,,,,,162468608.0,25373452.0,1.55,1635980165.0,
6669,600069.SH,银鸽投资,20200122,,09:25:03,,,,跌停,,-4406523.0,,,,,,,,,66045424.0,17153472.0,0.9,1915004659.0,
6670,300311.SZ,任子行,20200122,,09:25:03,,,,跌停,数字政务、网络安全,-30671798.0,,,,,,,,,199575888.0,140855260.0,3.54,3978343118.0,
6671,603882.SH,金域医学,20200122,,09:25:01,,,,跌停,医疗器械、病毒防治,-48834607.0,,,,,,,,,472960992.0,87281128.0,0.88,9959270996.0,
6672,600086.SH,东方金钰,20200122,,09:25:00,,,,跌停,ST板块,-8201055.0,,,,,,,,,85403256.0,52829880.0,2.73,1935166186.0,
6673,002657.SZ,中科金财,20200122,,09:25:00,,,,跌停,金融科技、数字货币,-21024440.0,,,,,,,,,161758608.0,164545349.0,3.18,5176780652.0,
6674,002280.SZ,联络互动,20200122,,09:25:00,,,,跌停,ST板块、低空经济,-33090842.0,,,,,,,,,920405568.0,51388168.0,0.97,5281537064.0,
6675,000673.SZ,当代东方,20200122,,09:25:00,,,,跌停,ST摘帽,-9221314.0,,,,,,,,,155130992.0,43288290.0,2.21,1956880373.0,
6676,000587.SZ,金洲慈航,20200122,,09:25:00,,,,跌停,ST板块,-8452203.0,,,,,,,,,49380248.0,32699817.0,2.26,1445408108.0,
6677,002291.SZ,星期六,20200121,,14:50:39,,,,跌停,平台经济、抖音概念,-631453946.0,,,,,,,,,108552192.0,2697965493.0,43.06,5807560433.0,
6678,002261.SZ,拓维信息,20200121,,14:44:12,,,,跌停,服务器、鸿蒙概念,-239438054.0,,,,,,,,,18841724.0,1342124409.0,18.89,6739527418.0,
6679,600327.SH,大东方,20200121,,13:42:01,,,,跌停,预制菜、汽车类,-96535775.0,,,,,,,,,21440004.0,650503182.0,24.09,2602030642.0,
6680,600114.SH,东睦股份,20200121,,13:29:14,,,,跌停,消费电子、华为概念,-113577386.0,,,,,,,,,21317794.0,1050898053.0,17.95,5740932979.0,
6681,300211.SZ,亿通科技,20200121,,13:24:15,,,,跌停,脑机接口、智能穿戴,-27540600.0,,,,,,,,,21228320.0,113023216.0,9.33,1144724850.0,
6682,603232.SH,格尔软件,20200121,,10:48:18,,,,跌停,量子科技、信创,-18998974.0,,,,,,,,,12680616.0,216568548.0,8.52,2472650693.0,
6683,300510.SZ,金冠股份,20200121,,10:34:30,,,,跌停,储能、工商业储能,-16964213.0,,,,,,,,,18502602.0,236444997.0,22.4,1042093479.0,
6684,600592.SH,龙溪股份,20200121,,10:15:40,,,,跌停,机器人概念、军工,-76656559.0,,,,,,,,,8146008.0,289761809.0,8.37,3414954652.0,
6685,000701.SZ,厦门信达,20200121,,09:58:57,,,,跌停,小米汽车、电子商务,-14507900.0,,,,,,,,,2835049.0,77584906.0,5.71,1343167412.0,
6686,300465.SZ,高伟达,20200121,,09:57:00,,,,跌停,互联网金融、金融科技,-181585470.0,,,,,,,,,16362292.0,900203682.0,19.5,4526339304.0,
6687,600070.SH,浙江富润,20200121,,09:55:25,,,,跌停,ST板块、异质结电池,-192558625.0,,,,,,,,,6166336.0,603913413.0,13.88,4258856662.0,
6688,603839.SH,安正时尚,20200121,,09:48:19,,,,跌停,多胎概念、并购重组,-40835713.0,,,,,,,,,47101640.0,161558814.0,9.1,1744936605.0,
6689,600651.SH,飞乐音响,20200121,,09:41:05,,,,跌停,上海国资改革、芯片封测,-3716606.0,,,,,,,,,46120768.0,78177284.0,3.03,2573181522.0,
6690,300017.SZ,网宿科技,20200121,,09:36:39,,,,跌停,液冷服务器、数字经济,-134983262.0,,,,,,,,,283422976.0,781635126.0,4.9,15795005846.0,
6691,002759.SZ,天际股份,20200121,,09:33:45,,,,跌停,电解液、汽车零部件,-33236742.0,,,,,,,,,16376927.0,146537092.0,6.49,2245390108.0,
6692,600243.SH,青海华鼎,20200121,,09:31:41,,,,跌停,工业母机、新型工业化,-302070.0,,,,,,,,,20960560.0,23777711.0,2.57,922185592.0,
6693,300050.SZ,世纪鼎利,20200121,,09:30:03,,,,跌停,低空经济、华为海思,-27704747.0,,,,,,,,,36595044.0,90730217.0,4.53,2002768872.0,
6694,600311.SH,荣华实业,20200121,,09:25:04,,,,跌停,ST板块,-8581553.0,,,,,,,,,143204752.0,43279600.0,2.39,1809162035.0,
6695,300444.SZ,双杰电气,20200121,,09:25:03,,,,跌停,华为超充、储能,-6100907.0,,,,,,,,,93491600.0,9767061.0,0.8,1224455428.0,
6696,600354.SH,敦煌种业,20200121,,09:25:01,,,,跌停,年报增长、供销社,-5604686.0,,,,,,,,,195339632.0,49518332.0,2.72,1817344373.0,
6697,600592.SH,龙溪股份,20200120,,13:14:06,,,,跌停,机器人概念、军工,-55082461.0,,,,,,,,,57598964.0,236591280.0,6.03,3795499490.0,
6698,002739.SZ,万达电影,20200120,,11:05:39,,,,跌停,实控人变更、影视院线,-261046037.0,,,,,,,,,9355196.0,1430385666.0,9.64,14463750450.0,
6699,603103.SH,横店影视,20200120,,10:23:38,,,,跌停,短剧、VR/AR/MR,-22736907.0,,,,,,,,,1735732.0,123161167.0,8.92,1347472000.0,
6700,002473.SZ,圣莱达,20200120,,10:20:36,,,,跌停,ST摘帽,-7297792.0,,,,,,,,,602734.0,65688589.0,10.34,629345600.0,
6701,002512.SZ,达华智能,20200120,,09:35:45,,,,跌停,商业航天、智能驾驶,-88585632.0,,,,,,,,,40534832.0,428608253.0,11.84,3572159464.0,
6702,002577.SZ,雷柏科技,20200120,,09:32:09,,,,跌停,消费电子、无线充电,-14795267.0,,,,,,,,,20155562.0,141251851.0,10.95,1277571890.0,
6703,300351.SZ,永贵电器,20200120,,09:25:03,,,,跌停,华为超充、高速连接,-9584671.0,,,,,,,,,37466872.0,57185517.0,3.98,1437108396.0,
6704,300222.SZ,科大智能,20200120,,09:25:03,,,,跌停,汽车类、特斯拉概念,24077415.0,,,,,,,,,73097912.0,152791175.0,4.77,3204639773.0,
6705,002411.SZ,延安必康,20200120,,09:25:00,,,,跌停,年报增长、国产软件,-521531861.0,,,,,,,,,303280928.0,1407296894.0,8.0,17573824731.0,
6706,300643.SZ,万通智控,20200117,,14:43:48,,,,跌停,车路云、传感器,-196415384.0,,,,,,,,,22385906.0,767643541.0,41.9,1744832877.0,
6707,600131.SH,岷江水电,20200117,,13:08:36,,,,跌停,虚拟电厂、算力,-145190813.0,,,,,,,,,10537321.0,584329773.0,11.7,4871343397.0,
6708,000963.SZ,华东医药,20200117,,13:00:21,,,,跌停,创新药、并购重组,-524584364.0,,,,,,,,,7951557.0,2009189190.0,12.12,16233497781.0,
6709,300418.SZ,昆仑万维,20200117,,11:29:42,,,,跌停,AIGC、ChatGPT,-173002955.0,,,,,,,,,74570928.0,1117466660.0,11.5,9471173843.0,
6710,002473.SZ,圣莱达,20200117,,10:04:18,,,,跌停,ST摘帽,-4827336.0,,,,,,,,,2796386.0,91175419.0,12.78,699181600.0,
6711,002596.SZ,海南瑞泽,20200117,,09:48:33,,,,跌停,城中村改造、海南,-66994580.0,,,,,,,,,9440251.0,418819189.0,12.49,3308916393.0,
6712,600892.SH,大晟文化,20200117,,09:48:03,,,,跌停,游戏、文化传媒,-31140661.0,,,,,,,,,49765592.0,90251666.0,7.57,1157220473.0,
6713,300410.SZ,正业科技,20200117,,09:40:09,,,,跌停,电磁屏蔽、先进封装,6795709.0,,,,,,,,,57366808.0,146915154.0,10.49,1386963268.0,
6714,300592.SZ,华凯创意,20200117,,09:25:03,,,,跌停,人工智能、送转填权,-6721050.0,,,,,,,,,81679320.0,8768851.0,0.94,936303213.0,
6715,002411.SZ,延安必康,20200117,,09:25:03,,,,跌停,年报增长、国产软件,-1060998501.0,,,,,,,,,148302544.0,3418903412.0,17.45,19531651947.0,
6716,002411.SZ,延安必康,20200116,,09:25:03,,,,跌停,年报增长、国产软件,-442954084.0,,,,,,,,,64043976.0,2181880015.0,10.05,21699245125.0,
6717,300087.SZ,荃银高科,20200115,,13:48:45,,,,跌停,转基因、并购重组,26587274.0,,,,,,,,,71060576.0,874157313.0,35.45,2397346279.0,
6718,002041.SZ,登海种业,20200115,,09:45:33,,,,跌停,农业、转基因,-65013361.0,,,,,,,,,54076648.0,594576866.0,15.59,3767538260.0,
6719,300391.SZ,康跃科技,20200115,,09:43:45,,,,跌停,中药、汽车零部件,-25535947.0,,,,,,,,,8031946.0,481152099.0,31.68,1480329738.0,
6720,002411.SZ,延安必康,20200115,,09:40:03,,,,跌停,年报增长、国产软件,-280169793.0,,,,,,,,,68711080.0,1715947753.0,6.6,24111567948.0,
6721,600241.SH,时代万恒,20200115,,09:39:56,,,,跌停,锂电池、贬值受益,-299082.0,,,,,,,,,7303819.0,64948744.0,9.98,647270485.0,
6722,002105.SZ,信隆健康,20200115,,09:37:48,,,,跌停,超跌、自行车,-50051133.0,,,,,,,,,42322644.0,114369527.0,8.23,1366120217.0,
6723,603178.SH,圣龙股份,20200115,,09:25:03,,,,跌停,华为汽车、新能源汽车,-3982545.0,,,,,,,,,99351408.0,13751280.0,2.01,685452350.0,
6724,603617.SH,君禾股份,20200114,,13:57:40,,,,跌停,中报增长、跨境电商,-38629616.0,,,,,,,,,23226756.0,255406412.0,32.34,709855584.0,
6725,300552.SZ,万集科技,20200114,,11:29:09,,,,跌停,车路云、ETC,-347521068.0,,,,,,,,,81201464.0,1051244874.0,21.62,4634291428.0,
6726,600455.SH,博通股份,20200114,,11:01:04,,,,跌停,职业教育、华为概念,-229087855.0,,,,,,,,,21382460.0,972775425.0,55.5,1741882557.0,
6727,603178.SH,圣龙股份,20200114,,09:31:05,,,,跌停,华为汽车、新能源汽车,-11436288.0,,,,,,,,,68305248.0,96233343.0,12.47,761387220.0,
6728,300472.SZ,新元科技,20200114,,09:25:03,,,,跌停,机器人概念、新型工业化,-197737213.0,,,,,,,,,29746502.0,424370154.0,19.13,2212430139.0,
6729,600246.SH,万通地产,20200113,,09:49:27,,,,跌停,芯片、房地产,-37435991.0,,,,,,,,,13491493.0,140779239.0,4.34,3201676484.0,
6730,300472.SZ,新元科技,20200113,,09:33:21,,,,跌停,机器人概念、新型工业化,-157404516.0,,,,,,,,,32160074.0,382078801.0,14.22,2458255676.0,
6731,600455.SH,博通股份,20200113,,09:25:03,,,,跌停,职业教育、华为概念,-56191873.0,,,,,,,,,12375271.0,419776428.0,21.55,1935314954.0,
6732,000592.SZ,平潭发展,20200113,,09:25:03,,,,跌停,福建、免税,-76631748.0,,,,,,,,,4851791.0,433431246.0,9.88,4368207977.0,
6733,002510.SZ,天汽模,20200110,,14:47:30,,,,跌停,汽车零部件、特斯拉概念,-143922678.0,,,,,,,,,4418316.0,1344648129.0,30.02,4364091984.0,
6734,603366.SH,日出东方,20200110,,14:46:27,,,,跌停,分布式光伏、热泵,-87740923.0,,,,,,,,,13806639.0,809256616.0,29.21,2646540000.0,
6735,002160.SZ,常铝股份,20200110,,14:32:39,,,,跌停,汽车零部件、汽车热管理,-100891490.0,,,,,,,,,20920540.0,472758912.0,25.46,1770844771.0,
6736,600455.SH,博通股份,20200110,,10:37:56,,,,跌停,职业教育、华为概念,-67007905.0,,,,,,,,,12890928.0,416609536.0,18.43,2150570315.0,
6737,603879.SH,永悦科技,20200110,,10:07:03,,,,跌停,ST板块、机器人概念,-59775231.0,,,,,,,,,10047051.0,188733526.0,21.54,870653926.0,
6738,600223.SH,鲁商发展,20200108,,14:48:34,,,,跌停,合成生物、美容护理,-199085063.0,,,,,,,,,8147973.0,1350256916.0,29.79,4384955484.0,
6739,600242.SH,中昌数据,20200108,,14:16:41,,,,跌停,ST摘帽,-74482921.0,,,,,,,,,14950240.0,663296843.0,26.61,2433247539.0,
6740,603536.SH,惠发食品,20200108,,09:25:04,,,,跌停,预制菜、锂电池,-10739625.0,,,,,,,,,393923648.0,11422125.0,1.17,979128576.0,
6741,603536.SH,惠发食品,20200107,,09:25:03,,,,跌停,预制菜、锂电池,-16458078.0,,,,,,,,,227670208.0,21115752.0,1.94,1088188416.0,
6742,000949.SZ,新乡化纤,20200106,,10:04:06,,,,跌停,化工、一季报增长,-7525240.0,,,,,,,,,7361031.0,420795174.0,19.42,2146470879.0,
6743,603536.SH,惠发食品,20200106,,09:25:07,,,,跌停,预制菜、锂电池,-8036028.0,,,,,,,,,578459008.0,9356634.0,0.77,1209299072.0,
6744,300787.SZ,海能实业,20200106,,09:25:03,,,,跌停,苹果概念、无线充电,9980847.0,,,,,,,,,44932128.0,705897474.0,39.26,1782904320.0,
6745,300787.SZ,海能实业,20200103,,14:29:51,,,,跌停,苹果概念、芯片,79926761.0,,,,,,,,,14710653.0,823471007.0,38.71,1980886912.0,
6746,603536.SH,惠发食品,20200103,,10:34:19,,,,跌停,预制菜、食品饮料,20025745.0,,,,,,,,,399783872.0,344918003.0,23.58,1343665664.0,
6747,300013.SZ,新宁物流,20200102,,09:37:36,,,,跌停,物流、平台经济,-119915682.0,,,,,,,,,29776378.0,327125882.0,12.23,2633080918.0,
6748,000927.SZ,一汽夏利,20191231,,10:05:15,,,,跌停,物流、超跌,-41327015.0,,,,,,,,,3721779.0,630575403.0,23.03,2709373291.0,
6749,300307.SZ,慈星股份,20191231,,09:25:03,,,,跌停,一季报增长、机器人概念,-7653244.0,,,,,,,,,66190428.0,30641644.0,1.9,1609294382.0,
6750,002647.SZ,仁东控股,20191231,,09:25:03,,,,跌停,跨境支付、超跌,-51059804.0,,,,,,,,,9203786.0,260122249.0,7.51,3438843983.0,
6751,300810.SZ,中科海讯,20191230,,14:09:00,,,,跌停,军工、芯片,-29618245.0,,,,,,,,,12913645.0,424344387.0,28.35,1462330880.0,
6752,002647.SZ,仁东控股,20191230,,09:47:09,,,,跌停,跨境支付、超跌,-2150856.0,,,,,,,,,3964478.0,159766357.0,4.13,3820937592.0,
6753,300346.SZ,南大光电,20191230,,09:43:51,,,,跌停,芯片、光刻胶,-136218723.0,,,,,,,,,20390906.0,1060605086.0,20.12,5206415193.0,
6754,300112.SZ,万讯自控,20191230,,09:38:21,,,,跌停,电气设备、传感器,-30299101.0,,,,,,,,,2261778.0,386328216.0,24.05,1585664385.0,
6755,300707.SZ,威唐工业,20191230,,09:33:18,,,,跌停,特斯拉皮卡、特斯拉概念,-77645834.0,,,,,,,,,40988988.0,451234850.0,30.21,1479040512.0,
6756,300643.SZ,万通智控,20191230,,09:32:57,,,,跌停,车路云、传感器,-37648811.0,,,,,,,,,25238936.0,564146606.0,32.89,1695812102.0,
6757,300456.SZ,耐威科技,20191230,,09:32:57,,,,跌停,传感器、芯片前端制造,-160813060.0,,,,,,,,,4554100.0,1188269374.0,23.49,5018217265.0,
6758,300467.SZ,迅游科技,20191230,,09:32:45,,,,跌停,游戏、华为概念,-35644256.0,,,,,,,,,20492094.0,403350882.0,17.75,2255385849.0,
6759,002351.SZ,漫步者,20191230,,09:31:36,,,,跌停,无线耳机、智能音箱,-159013297.0,,,,,,,,,113235648.0,1206194402.0,25.82,4645853455.0,
6760,300586.SZ,美联新材,20191230,,09:31:06,,,,跌停,可降解概念、锂电池,-23432405.0,,,,,,,,,216286608.0,117460778.0,7.78,1476336000.0,
6761,600712.SH,南宁百货,20191230,,09:30:00,,,,跌停,零售、超跌,-87974481.0,,,,,,,,,380660384.0,205854347.0,5.75,3579705818.0,
6762,601101.SH,昊华能源,20191230,,09:25:01,,,,跌停,国企改革、动力煤,-12751537.0,,,,,,,,,86417624.0,26931186.0,1.22,2210278581.0,
6763,002647.SZ,仁东控股,20191224,,09:51:30,,,,跌停,跨境支付、超跌,-19794363.0,,,,,,,,,70104072.0,183482953.0,4.08,4336558392.0,
6764,002870.SZ,香山股份,20191224,,09:30:45,,,,跌停,充电桩、智能座舱,-3845959.0,,,,,,,,,28372876.0,52839555.0,8.19,640007106.0,
6765,603976.SH,正川股份,20191224,,09:25:22,,,,跌停,一季报增长、病毒防治,-9438853.0,,,,,,,,,109420912.0,15979095.0,2.22,720421760.0,
6766,300810.SZ,中科海讯,20191224,,09:25:03,,,,跌停,军工、芯片,-68112954.0,,,,,,,,,543370496.0,123814600.0,6.91,1792700032.0,
6767,600240.SH,退市华业,20191224,,09:25:01,,,,跌停,,-329933.0,,,,,,,,,32066994.0,769263.0,0.26,299287512.0,
6768,300781.SZ,因赛集团,20191223,,14:44:15,,,,跌停,文生视频、文化传媒,-5369512.0,,,,,,,,,10054109.0,114110295.0,15.99,686264960.0,
6769,603738.SH,泰晶科技,20191223,,14:30:04,,,,跌停,机器人概念、华为海思,-25355816.0,,,,,,,,,23867214.0,407542498.0,24.3,1605010917.0,
6770,300202.SZ,聚龙股份,20191223,,14:26:15,,,,跌停,数字经济、ST摘帽,-75745571.0,,,,,,,,,16471410.0,368568859.0,13.47,2657176343.0,
6771,300613.SZ,富瀚微,20191223,,14:24:48,,,,跌停,芯片、数字芯片,-50080762.0,,,,,,,,,5470133.0,257414804.0,13.47,1856629504.0,
6772,603085.SH,天成自控,20191223,,14:14:31,,,,跌停,飞行汽车、汽车类,-16978181.0,,,,,,,,,2928496.0,122201097.0,13.03,921023985.0,
6773,600156.SH,华升股份,20191223,,10:59:59,,,,跌停,外贸、平台经济,-38660232.0,,,,,,,,,12283663.0,114729092.0,9.75,1133112003.0,
6774,300598.SZ,诚迈科技,20191223,,10:43:36,,,,跌停,鸿蒙概念、盘古大模型,-100654811.0,,,,,,,,,14992900.0,662343219.0,13.73,4717258803.0,
6775,002524.SZ,光正集团,20191223,,10:43:27,,,,跌停,医美、并购重组,-108431905.0,,,,,,,,,19462688.0,488389114.0,12.42,3818716537.0,
6776,002537.SZ,海联金汇,20191223,,10:41:36,,,,跌停,数字货币、华为汽车,-96587903.0,,,,,,,,,47929812.0,261573315.0,6.73,3791980015.0,
6777,603005.SH,晶方科技,20191223,,10:41:15,,,,跌停,中报增长、芯片,-48312055.0,,,,,,,,,16582120.0,928376453.0,13.69,6634988704.0,
6778,002750.SZ,龙津药业,20191223,,10:40:33,,,,跌停,ST板块、中药,-128708502.0,,,,,,,,,655294.0,439345467.0,29.94,1423963967.0,
6779,600146.SH,商赢环球,20191223,,10:20:41,,,,跌停,ST摘帽,-89615763.0,,,,,,,,,37510564.0,198161966.0,4.37,4440199667.0,
6780,600844.SH,丹化科技,20191223,,10:18:32,,,,跌停,可降解概念、煤化工,-27855152.0,,,,,,,,,2928302.0,170569714.0,4.85,3426068235.0,
6781,300474.SZ,景嘉微,20191223,,10:18:30,,,,跌停,芯片、人工智能,-103750551.0,,,,,,,,,98213432.0,423474712.0,5.78,7152115299.0,
