ts_code,ann_date,f_ann_date,end_date,report_type,comp_type,end_type,total_share,cap_rese,undistr_porfit,surplus_rese,special_rese,money_cap,trad_asset,notes_receiv,accounts_receiv,oth_receiv,prepayment,div_receiv,int_receiv,inventories,amor_exp,nca_within_1y,sett_rsrv,loanto_oth_bank_fi,premium_receiv,reinsur_receiv,reinsur_res_receiv,pur_resale_fa,oth_cur_assets,total_cur_assets,fa_avail_for_sale,htm_invest,lt_eqt_invest,invest_real_estate,time_deposits,oth_assets,lt_rec,fix_assets,cip,const_materials,fixed_assets_disp,produc_bio_assets,oil_and_gas_assets,intan_assets,r_and_d,goodwill,lt_amor_exp,defer_tax_assets,decr_in_disbur,oth_nca,total_nca,cash_reser_cb,depos_in_oth_bfi,prec_metals,deriv_assets,rr_reins_une_prem,rr_reins_outstd_cla,rr_reins_lins_liab,rr_reins_lthins_liab,refund_depos,ph_pledge_loans,refund_cap_depos,indep_acct_assets,client_depos,client_prov,transac_seat_fee,invest_as_receiv,total_assets,lt_borr,st_borr,cb_borr,depos_ib_deposits,loan_oth_bank,trading_fl,notes_payable,acct_payable,adv_receipts,sold_for_repur_fa,comm_payable,payroll_payable,taxes_payable,int_payable,div_payable,oth_payable,acc_exp,deferred_inc,st_bonds_payable,payable_to_reinsurer,rsrv_insur_cont,acting_trading_sec,acting_uw_sec,non_cur_liab_due_1y,oth_cur_liab,total_cur_liab,bond_payable,lt_payable,specific_payables,estimated_liab,defer_tax_liab,defer_inc_non_cur_liab,oth_ncl,total_ncl,depos_oth_bfi,deriv_liab,depos,agency_bus_liab,oth_liab,prem_receiv_adva,depos_received,ph_invest,reser_une_prem,reser_outstd_claims,reser_lins_liab,reser_lthins_liab,indept_acc_liab,pledge_borr,indem_payable,policy_div_payable,total_liab,treasury_share,ordin_risk_reser,forex_differ,invest_loss_unconf,minority_int,total_hldr_eqy_exc_min_int,total_hldr_eqy_inc_min_int,total_liab_hldr_eqy,lt_payroll_payable,oth_comp_income,oth_eqt_tools,oth_eqt_tools_p_shr,lending_funds,acc_receivable,st_fin_payable,payables,hfs_assets,hfs_sales,cost_fin_assets,fair_value_fin_assets,contract_assets,contract_liab,accounts_receiv_bill,accounts_pay,oth_rcv_total,fix_assets_total,cip_total,oth_pay_total,long_pay_total,debt_invest,oth_debt_invest,update_flag
601958.SH,20220827,20220827,20220630,1,1,2,3226604400.0,6753352186.15,1433869065.61,878050345.26,150041470.54,2245758379.37,,,485696400.77,25118389.59,323904491.77,,,660434288.12,,,,,,,,,428615877.83,5385992507.24,,,1078296346.89,528628.52,,,,4558878494.98,586576047.66,,,,,2138593536.79,,,1101709113.75,256725072.3,,71786514.2,9840309273.75,,,,,,,,,,,,,,,,,15226301780.99,,,,,,,94898276.0,669941402.03,2728360.72,,,82142799.97,152694339.1,0.0,136298444.0,221223100.37,,,,,,,,13163230.02,13812615.98,1526629117.34,,,,426393036.88,29234450.55,194830633.6,,686029427.14,,,,,,,,,,,,,,,,,2212658544.48,,,,,575791662.11,12437851574.4,13013643236.51,15226301780.99,,-4065893.16,,,,,,,,,,,,139726549.15,485696400.77,764839678.03,25118389.59,4558878494.98,586576047.66,357521544.37,,,,0
601968.SH,20220827,20220827,20220630,1,1,2,1133039174.0,1662642759.54,748209216.14,89410548.11,,1114595158.84,,114254500.96,2008333334.0,16495842.47,270929982.57,0.0,0.0,1270414634.86,,,,,,,,,104818388.51,4929480430.22,,,,20934425.4,,,831817.65,3133950493.67,434313115.1,,0.0,,,268270551.01,,,19372044.75,49755889.91,,456076217.17,4428182645.19,,,,,,,,,,,,,,,,,9357663075.41,549801564.08,389001662.23,,,,,2774300754.81,842915632.37,,,,38518478.15,65278845.4,204255544.92,136109534.34,58794045.99,,,,,,,,261108957.92,61491384.92,4905694038.84,0.0,,,,,81125382.54,,661785614.85,,,,,,,,,,,,,,,,,5567479653.69,,,,,179471133.02,3610712288.7,3790183421.72,9357663075.41,290937.39,-22589409.09,,,,,,,,,,,,73919197.79,2122587834.96,3617216387.18,16495842.47,3133950493.67,434313115.1,399159125.25,,,,0
601989.SH,20220827,20220827,20220630,1,1,2,22802035324.0,44782038780.48,13015120742.73,2155529757.81,102880184.23,72652425640.04,,761652471.65,9976366866.57,1321307984.42,14916541133.24,75183944.24,0.0,30037373687.6,,564082554.48,,,,,,,553740632.04,135057141060.54,,,9794557686.43,35687643.99,,,1039277763.39,30971795943.92,3714599815.76,7862382.89,,,,4505672975.15,164842752.71,,127399303.12,1113414443.49,,375673925.72,56942413530.59,,,,1003814633.68,,,,,,,,,,,,,191999554591.13,18327606388.88,6624095538.86,,,,,6772858101.61,22708534102.36,,,,302215336.99,254097429.63,0.0,68707733.26,2331857648.86,,,,,,,,4480218425.93,289722676.39,79449215492.85,,52376169.79,4594308671.34,837970638.97,1459478755.6,652025752.69,,26685988868.03,,,,,,,,,,,,,,,,,106135204360.88,,,,,751348914.05,85113001316.2,85864350230.25,191999554591.13,486227153.54,2255396526.95,,,,,,,,,,,2639404415.37,35616908498.96,10738019338.22,29481392203.97,1396491928.66,30971795943.92,3722462198.65,2400565382.12,4646684841.13,,,0
601997.SH,20220827,20220827,20220630,1,2,2,3656198076.0,7995210000.0,26279224000.0,4127950000.0,,,36811938000.0,,,,,,,,,,,110396000.0,,,,1303289000.0,,,,,31205000.0,,,3666357000.0,,3728049000.0,,,,,,224446000.0,,,,4778689000.0,258715497000.0,,,34056710000.0,5974969000.0,,81000.0,,,,,,,,,,,,,629522400000.0,,,32245939000.0,,23104447000.0,,,,,6110278000.0,,1094332000.0,918868000.0,,,,,,,,,,,,,,94551496000.0,,,288596000.0,,,,,31193607000.0,843000.0,381037343000.0,,2544351000.0,,,,,,,,,,,,573414345000.0,,7361802000.0,,,1916024000.0,54192031000.0,56108055000.0,629522400000.0,,-221249000.0,4992896000.0,4992896000.0,,,,,,,,,,,,,,,,,,183111267000.0,68463315000.0,1
601999.SH,20220827,20220827,20220630,1,1,2,550914700.0,524915230.47,1107422178.77,218385157.92,,949061423.93,20000694.3,11049013.67,466451518.44,114156393.43,83865785.96,,,807848472.69,,,,,,,,,23714194.82,2476147497.24,,,22179808.63,59518003.79,,,,376895690.55,329591086.72,,,,,63840435.99,1390422.16,,176891672.72,733108.06,,17781385.72,1692000250.38,,,,,,,,,,,,,,,,,4168147747.62,,30000000.0,,,,,135586845.71,813707108.54,1119483.85,,,35957169.3,8199645.63,,,100976163.23,,,,,,,,29682445.4,9107578.73,1371444753.45,,,,,,79569732.04,,361011692.61,,,,,,,,,,,,,,,,,1732456446.06,,,,,37602553.02,2398088748.54,2435691301.56,4168147747.62,,-3548518.62,,,,,,,,,,,,207108313.06,477500532.11,949293954.25,114156393.43,376895690.55,329591086.72,100976163.23,,,,0
603005.SH,20220827,20220827,20220630,1,1,2,653212346.0,1707873107.69,1362692532.62,207616612.9,,2261726896.84,20000000.0,15178641.26,155413383.48,2958664.94,1837945.65,,,149017742.3,,,,,,,,,3076908.09,2609210182.56,,,2896212.1,,,,,850353466.19,353098480.58,,,,,113513488.11,,284285918.89,5920332.1,21842745.14,,20284740.89,1894640061.71,,,,,,,,,,,,,,,,,4503850244.27,3212979.95,9927819.1,,,,,,222445344.16,,,,24039243.43,14075435.18,0.0,299167.2,29915590.1,,,,,,,,3488840.81,21971.28,326834861.19,,,,,8200782.96,97508714.27,,145838866.81,,,,,,,,,,,,,,,,,472673728.0,26706300.0,,,,111885737.51,3919290778.76,4031176516.27,4503850244.27,,14650479.55,,,,,,,,,,,,22621449.93,170592024.74,222445344.16,2958664.94,850353466.19,353098480.58,30214757.3,,,,0
603006.SH,20220827,20220827,20220630,1,1,2,254254250.0,95560100.22,876516215.89,98108245.46,,393905644.91,59783168.36,,285852276.77,8287889.77,7998836.8,,,372138391.39,,,,,,,,,6787373.45,1142075852.64,,,,,,,,561087970.01,154527145.85,,,,,137451172.06,,28531088.84,5872172.26,16880100.42,,4684308.31,969564551.25,,,,,,,,,,,,,,,,,2111640403.89,,,,,,,157800000.0,201441157.73,,,,18343641.06,24560323.95,,,44906830.68,,,,,,,,1916030.8,183833.37,451908096.01,,,,,9798903.5,39187824.54,,54186211.74,,,,,,,,,,,,,,,,,506094307.75,,,,,281107284.57,1324438811.57,1605546096.14,2111640403.89,,,,,,,,,,,,,,2756278.42,285852276.77,359241157.73,8287889.77,561087970.01,154527145.85,44906830.68,,,,0
603040.SH,20220827,20220827,20220630,1,1,2,133989109.0,213623505.86,600785805.39,79581277.79,,267977850.78,44863752.31,9499050.0,82610706.92,159856.64,3261544.76,,,174025324.62,,,,,,,,,4154378.81,630396124.3,,,,,,,,341991339.26,85757828.45,4148598.3,,,,69836334.61,,1126048.66,2551200.19,4510212.18,,1934021.28,513687949.01,,,,,,,,,,,,,,,,,1144084073.31,,,,,,,47786348.93,30160637.75,,,,9402806.93,4978939.87,,,1180148.35,,,,,,,,1357102.43,371959.69,98099172.28,,0.0,698285.54,,5119560.8,6666152.45,,12876853.11,,,,,,,,,,,,,,,,,110976025.39,28952395.04,,,,37405443.8,995702604.12,1033108047.92,1144084073.31,,-3324698.88,,,,,,,,,,,,2861228.33,92109756.92,77946986.68,159856.64,341991339.26,89906426.75,1180148.35,698285.54,,,0
603042.SH,20220827,20220827,20220630,1,1,2,160589840.0,716992294.58,149470055.03,22232362.53,,356184096.9,30080697.39,18435484.53,664890506.42,24065195.18,13022249.54,,,167391896.61,,,,,,,,,5519646.01,1285143648.4,,,,80550763.95,,,,458618950.76,,,,,,119825620.91,,,1640605.03,65347079.54,,1633095.1,742170986.29,,,,,,,,,,,,,,,,,2027314634.69,80600000.0,265000000.0,,,,,45000000.0,393359160.12,697420.8,,,2826973.25,8816159.81,,,19620604.44,,,,,,,,50193575.44,1523789.4,799703972.19,,,,,1088232.59,81996925.63,,164746412.88,,,,,,,,,,,,,,,,,964450385.07,,,,,13579697.48,1049284552.14,1062864249.62,2027314634.69,,,,,,,,,,,,,5553875.82,12666288.93,683325990.95,438359160.12,24065195.18,458618950.76,,19620604.44,,,,0
603069.SH,20220827,20220827,20220630,1,1,2,316000000.0,372831931.05,171777211.77,32731026.7,13526101.17,202675571.78,,0.0,110471844.77,34078515.8,108792844.24,,,41463778.93,,8228.91,,,,,,,24089961.98,521580746.41,,,5725798.26,270748366.77,,,,727433383.14,97350530.81,,114264.42,,,267156830.92,,1195694.03,9587087.66,0.0,,3999413.51,1388159914.34,,,,,,,,,,,,,,,,,1909740660.75,180851353.08,,,,,,,133589332.44,12774111.39,,,59711635.19,9875487.85,0.0,169362.0,257695272.43,,,,,,,,141703353.44,2254048.14,638703515.91,,14665463.0,10156524.18,,,134892452.78,,343370281.23,,,,,,,,,,,,,,,,,982073797.14,,,,,20800592.92,906866270.69,927666863.61,1909740660.75,,,,,,,,,,,,,,20930913.03,110471844.77,133589332.44,34078515.8,727547647.56,97350530.81,257864634.43,24821987.18,,,0
603079.SH,20220827,20220827,20220630,1,1,2,171188958.0,669194129.65,439392351.21,56667807.63,,278152903.15,154487671.23,2481613.75,132987313.56,717847.14,5966631.07,,,281331142.64,,,,,,,,,53461849.66,910590145.81,,,,,,,,470808817.39,101631131.41,525532.46,,,,153883444.72,,10909393.98,4941214.16,3869663.42,,79911200.0,838493010.82,,,,,,,,,,,,,,,,,1749083156.63,,112088649.29,,,,,122357301.01,63406938.54,,,,20416623.23,13255805.57,,,39629892.14,,,,,,,,575918.21,451740.26,381554853.51,,,,,6968725.42,7794078.03,,15362407.41,,,,,,,,,,,,,,,,,396917260.92,,,,,15722649.22,1336443246.49,1352165895.71,1749083156.63,,,,,,,,,,,,,,9371985.26,135468927.31,185764239.55,717847.14,470808817.39,102156663.87,39629892.14,,,,0
603101.SH,20220827,20220827,20220630,1,1,2,470400000.0,210127416.08,801807624.56,41223431.59,,218643448.57,,20358736.55,48962820.89,122226698.79,34246874.94,,,287153415.15,,,,,,,,,20899797.88,752491792.77,,,66682533.08,399987050.68,,,,1457986933.34,82618063.04,,,,,124252975.24,,276208705.82,373307735.34,3229320.44,,344846044.57,3563569942.95,,,,,,,,,,,,,,,,,4316061735.72,7001905.56,983720559.45,,,,,621833.34,528222535.0,71198220.28,,,27982093.56,14595301.22,,,258709509.79,,,,,,,,71725810.18,55427011.31,2340706326.81,,,,,57150187.41,,,454674565.43,,,,,,,,,,,,,,,,,2795380892.24,,,,,-2877628.75,1523558472.23,1520680843.48,4316061735.72,,,,,,,,,,,,,,328503452.68,69321557.44,528844368.34,122226698.79,1457986933.34,82618063.04,258709509.79,,,,0
603108.SH,20220827,20220827,20220630,1,1,2,579542691.0,915209915.3,1917576579.98,94363157.11,,933566627.64,178000056.66,115839049.4,4638910055.03,238716983.62,627716061.25,3712500.0,0.0,1555740866.62,,7581445.21,,,,,,,16331422.2,8757391736.18,,,1150375755.05,,,,21583646.29,966192615.76,34127980.27,,,,,63422764.24,,1897656408.55,107488846.82,178637566.2,,14734136.39,4627689196.23,,,,,,,,,,,,,,,,,13385080932.41,333279144.47,4842153818.51,,,,,84200000.0,1622944385.43,19371930.37,,,58090788.55,112865000.29,0.0,5912120.0,168704033.55,,,,,,,,286820710.34,22516155.07,7402416848.04,791173709.52,44241574.7,0.0,1582875.32,15442757.75,20526439.36,13563993.26,1337845156.39,,,,,,,,,,,,,,,,,8740262004.43,,,,,1024798033.18,3620020894.8,4644818927.98,13385080932.41,,3139180.89,110189370.52,,,,,,,,,,,178837905.93,4754749104.43,1707144385.43,242429483.62,966192615.76,34127980.27,174616153.55,44241574.7,,,0
603123.SH,20220827,20220827,20220630,1,1,2,798736665.0,1979607370.35,897656471.46,175139402.15,,2112272906.72,140676219.18,,102367190.4,15365838.87,18154171.37,,,246414032.89,,,,,,,,,93360253.52,2728610612.95,,,12229666.68,5055964.57,,,41374793.24,1627635232.22,13355343.82,,,,,239201102.35,,,153907878.25,146931324.92,,764884042.86,4768042272.82,,,,,,,,,,,,,,,,,7496652885.77,,140156250.0,,,,,,336178072.99,47147944.76,,,53984185.45,23445627.72,0.0,51917883.23,833944553.25,,,,,,,,266180195.07,78426754.32,1976813647.28,994637164.75,,,,,1786346.16,,1623991767.07,,,,,,,,,,,,,,,,,3600805414.35,,,,,28117160.57,3867730310.85,3895847471.42,7496652885.77,2550000.0,16590401.89,,,,,,,,,,,,145432180.49,102367190.4,336178072.99,15365838.87,1627635232.22,13355343.82,885862436.48,,,,0
603165.SH,20220827,20220827,20220630,1,1,2,278431276.0,567435687.47,1054208302.34,131600945.0,,596639117.76,303407849.85,,282850150.71,747273.04,21669566.93,,,73193903.05,,,,,,,,,21940577.8,1514459444.99,,,115258085.32,,,,,731306149.54,28346429.1,,,,,109024164.55,,,,21630595.81,,23934336.1,1099957555.69,,,,,,,,,,,,,,,,,2614417000.68,,335324375.0,,,,,,172853252.34,,,,9784944.86,19035176.46,,,9714315.55,,,,,,,,119051.41,1299769.77,559232737.87,,,,,1261177.48,20596141.55,,22284155.98,,,,,,,,,,,,,,,,,581516893.85,1980027.5,,,,,2032900106.83,2032900106.83,2614417000.68,,3203923.52,,,,,,,,,,,,11101852.48,282850150.71,172853252.34,747273.04,731306149.54,28346429.1,9714315.55,,,,0
603170.SH,20220827,20220827,20220630,1,1,2,360000000.0,38364836.78,332379570.44,14484378.87,,190664495.49,,3054506.7,222357049.59,4584186.45,58066221.61,,,189854482.98,,,,,,,,,3707921.34,672288864.16,,,,,,,,308177570.06,142860513.03,,,,,77640853.87,,30605863.51,4048642.7,15710603.41,,,595300422.06,,,,,,,,,,,,,,,,,1267589286.22,53000000.0,49900000.0,,,,,,216835182.1,,,,16479944.33,41422722.18,106962.4,0.0,29355650.04,,,,,,,,2818911.48,,391156566.44,,,,,3596612.72,28194268.01,,97400534.7,,,,,,,,,,,,,,,,,488557101.14,,,,,33803398.99,745228786.09,779032185.08,1267589286.22,,,,,,,,,,,,,,34237193.91,225411556.29,216835182.1,4584186.45,308177570.06,142860513.03,29462612.44,,,,0
603179.SH,20220827,20220827,20220630,1,1,2,487301971.0,2108121835.51,1046288563.53,123313925.77,,879277358.12,100000000.0,268684306.57,1316342303.49,7358341.16,207264707.23,,,1541191682.58,,3117432.89,,,,,,,65048850.35,5309640076.13,,,,3346254.04,,,20142687.48,1844510773.89,271279427.67,,,,,226011553.26,,,62412103.41,30828137.34,,112511876.82,2598664310.04,,,,,,,,,,,,,,,,,7908304386.17,137000000.0,690630972.22,,,,,886258142.41,1941583460.86,,,,39351229.83,49044474.74,,,1605811.32,,,,,,,,214882902.39,17282.26,3885608667.91,,,,,274322.44,63751567.7,,211266400.98,,,,,,,,,,,,,,,,,4096875068.89,,,,,47731910.05,3763697407.23,3811429317.28,7908304386.17,,-1328888.58,,,,,,,,,,,,62234391.88,1585026610.06,2827841603.27,7358341.16,1844510773.89,271279427.67,1605811.32,,,,0
603188.SH,20220827,20220827,20220630,1,1,2,570170000.0,375338409.68,913115897.08,243370891.96,6347397.69,371142674.82,,56636740.58,126325022.51,263219624.29,49473205.05,,,460964685.16,,,,,,,,,29517609.28,1379345110.21,,,,,,,,1554317512.77,265613944.45,10549372.04,,,,147695324.76,,20877751.37,,146340040.29,,20035937.44,2191941647.96,,,,,,,,,,,,,,,,,3571286758.17,29990000.0,220471875.35,,,,,369133400.0,457667027.66,,,,33449306.09,34683841.97,,,150126106.92,,,,,,,,173736682.34,1972606.47,1464608397.14,,,,,25187360.25,16149351.34,,78557616.54,,,,,,,,,,,,,,,,,1543166013.68,,,,,-80221851.92,2108342596.41,2028120744.49,3571286758.17,,,,,,,,,,,,,,23367550.34,182961763.09,826800427.66,263219624.29,1554317512.77,276163316.49,150126106.92,,,,0
603198.SH,20220827,20220827,20220630,1,1,2,800000000.0,1266808426.42,3541387546.21,400000000.0,,550562514.16,1477415691.37,,49265077.09,7087784.15,8915560.2,,,3764159369.81,,,,,,,,,226791895.7,6087179619.88,,,5000000.0,6434924.07,,,,1687138189.8,65903306.88,,,,,158193435.41,,,26232433.08,77458815.99,,34587580.14,2131530744.44,,,,,,,,,,,,,,,,,8218710364.32,,,,,,,247943098.4,535529750.18,,,,60642777.78,679660574.37,,,100280662.61,,,,,,,,,27986724.06,2030211268.52,,,,,73411416.34,58753883.24,,132414356.17,,,,,,,,,,,,,,,,,2162625624.69,,,,,47888767.0,6008195972.63,6056084739.63,8218710364.32,,,,,,,,,,,,,,378167681.12,49265077.09,783472848.58,7087784.15,1687138189.8,65903306.88,100280662.61,,,,0
603238.SH,20220827,20220827,20220630,1,1,2,178988000.0,395350911.67,660236905.08,71465204.79,,240437197.57,68411894.79,,230899769.09,,14103338.4,,,259016902.53,,,,,,,,,14458471.26,836019391.66,,,,,,,,1035941358.87,139465973.45,,,,,121895142.97,,125834040.5,3857576.87,12214942.6,,,1439243321.0,,,,,,,,,,,,,,,,,2275262712.66,,81637028.0,,,,,200717921.29,307259983.46,,,,22769361.65,6365187.69,0.0,10739280.0,43715152.84,,,,,,,,,4273774.4,744851037.83,,,,,2923390.24,36415935.94,,41849241.0,,,,,,,,,,,,,,,,,786700278.83,40092990.0,,,,222614402.29,1265948031.54,1488562433.83,2275262712.66,2509914.82,,,,,,,,,,,,,67373348.5,230899769.09,507977904.75,7480174.02,1035941358.87,139465973.45,54454432.84,,,,0
603266.SH,20220827,20220827,20220630,1,1,2,198886750.0,261744105.87,606950683.39,52024178.53,,178831961.72,140000000.0,77049560.7,423261817.88,1283253.68,5432733.7,,,263870749.94,,,,,,,,,4324285.71,1094054363.33,,,10003761.43,636405.89,,,,231857405.84,17701013.25,,189734.23,,,5393839.7,,,6322184.21,6350024.17,,2790622.25,662126693.49,,,,,,,,,,,,,,,,,1756181056.82,,,,,,,131918964.02,226688242.56,,,,22650002.79,11046997.98,,,2140042.89,,,,,,,,15154102.94,231503.29,425721917.56,,,,,25791681.24,7222892.16,,75210424.22,,66859.7,,,,,,,,,,,,,,,500932341.78,,,,,,1255248715.04,1255248715.04,1756181056.82,,135642997.25,,,,,,,,,,,,15825201.39,500311378.58,358607206.58,1283253.68,232047140.07,17701013.25,2140042.89,,,,0
603290.SH,20220827,20220827,20220630,1,1,2,170606060.0,3954550195.78,1024615465.04,83011423.28,,1943577226.11,1752432054.78,,387971469.86,1043308.5,21987890.62,,,469794297.61,,,,,,,,,9095269.19,4862497222.71,,,,,,,,471721782.37,341994573.57,,,,,92703521.19,,,,12690255.76,,241671723.43,1161252394.8,,,,,,,,,,,,,,,,,6023749617.51,255748154.49,,,,,,,258878906.91,,,,13174543.19,38903699.8,,,29523970.18,,,,,,,,1184962.49,3051010.25,373606312.87,,,,,,160766484.67,,416529025.08,,,,,,,,,,,,,,,,,790135337.95,,,,,1324915.8,5232289363.76,5233614279.56,6023749617.51,,-493780.34,,,,,,,,,,,,28889220.05,387971469.86,258878906.91,1043308.5,471721782.37,341994573.57,29523970.18,,,,0
603297.SH,20220827,20220827,20220630,1,1,2,110477500.0,554708015.31,782097209.23,61469711.03,20342894.32,700910453.72,284460100.0,557651.5,200317093.9,16862680.09,12362670.88,,,173082912.17,,,,,,,,,2271884.53,1391697024.88,,,30574367.03,28363318.27,,,,334830645.44,49153542.63,,,,,52621867.29,,1709992.81,28753.95,4740184.61,,2399468.06,505120305.54,,,,,,,,,,,,,,,,,1896817330.42,,140077777.77,,,,,,156056376.28,,,,13246580.78,15049857.21,0.0,800100.0,24095709.53,,,,,,,,259873.01,1483554.09,359525489.96,,2751532.83,0.0,,1304045.73,8850422.88,,13206802.46,,,,,,,,,,,,,,,,,372732292.42,7195840.0,,,,1293347.12,1522791690.88,1524085038.0,1896817330.42,,892200.99,,,,,,,,,,,871578.09,8455661.29,200874745.4,156056376.28,16862680.09,334830645.44,49153542.63,24895809.53,2751532.83,,,0
603306.SH,20220827,20220827,20220630,1,1,2,307019706.0,1135975779.3,1145699732.17,155287353.0,,674028403.19,89203322.69,22029222.92,307163744.31,17226873.86,9353097.56,,,255440352.92,,,,,,,,,5897093.27,1501467190.6,,,946739590.66,,,,,627961860.04,13996274.23,,,,,64538061.04,,254893.33,546540.87,25812660.37,,9897371.64,1697567866.45,,,,,,,,,,,,,,,,,3199035057.05,,,,,,,,189771857.29,,,,47621024.23,17799548.38,,,21673863.01,,,,,,,,3601745.81,83003.89,282290035.35,,,,,35390170.34,43998647.65,,86056478.26,,,,,,,,,,,,,,,,,368346513.61,7800027.0,,,,97024634.5,2733663908.94,2830688543.44,3199035057.05,,-2518634.53,,,,,,,,,,,,1738992.74,329192967.23,189771857.29,17226873.86,627961860.04,13996274.23,21673863.01,,,,0
603332.SH,20220827,20220827,20220630,1,1,2,166513200.0,628589202.52,421367752.27,79447420.59,,159946920.71,444000000.0,25641393.66,3381910.62,666480.65,14356687.92,,,328870900.41,,,,,,,,,4121167.64,987393117.91,,,,,,,,519332657.13,6967255.9,,,,,29466719.23,,,,5779125.88,,301000.0,561846758.14,,,,,,,,,,,,,,,,,1549239876.05,,,,,,,127956041.01,34859896.45,,,,12612209.22,785439.66,,,207400.0,,,,,,,,,19302754.82,216932813.29,,,,,589487.38,35800000.0,,36389487.38,,,,,,,,,,,,,,,,,253322300.67,,,,,,1295917575.38,1295917575.38,1549239876.05,,,,,,,,,,,,,,21209072.13,29023304.28,162815937.46,666480.65,519332657.13,6967255.9,207400.0,,,,1
603333.SH,20220827,20220827,20220630,1,1,2,621527586.0,1123539900.12,321493305.85,50181760.57,1030676.47,876114547.64,,267526892.15,1042679043.91,36155742.36,42816454.49,,,265759637.1,,,,,,,,,6732772.3,2810587757.84,,,61158252.53,20421030.42,,,,551680629.49,13680442.48,25703.17,,,,60528460.32,,,3204369.25,22218353.24,,364460.0,766736661.53,,,,,,,,,,,,,,,,,3577324419.37,49000000.0,748120847.23,,,,,70424581.66,106710214.73,,,,7816117.26,4171620.73,,,67804264.16,,,,,,,,5033994.06,335029047.01,1360515703.78,,,,,4910736.83,37474363.42,,101264217.59,,,,,,,,,,,,,,,,,1461779921.37,,,,,-532240.7,2116076738.7,2115544498.0,3577324419.37,,-1696490.31,,,,,,,,,,,178854570.21,15405016.94,1310205936.06,177134796.39,36155742.36,551680629.49,13706145.65,67804264.16,,,,0
603380.SH,20220827,20220827,20220630,1,1,2,161589600.0,398295784.29,609608504.02,83605343.79,,221446615.16,43624852.64,4887291.99,430295464.64,3141657.23,15884897.73,,,497373134.35,,,,,,,,,5828887.21,1237436594.78,,,,,,,,293716892.6,204645475.21,,,,,24635679.03,,,14414283.93,13002603.89,,24662886.23,607080929.41,,,,,,,,,,,,,,,,,1844517524.19,,49277070.2,,,,,62666598.51,444292999.18,,,,29230269.67,17144655.48,,,16492423.22,,,,,,,,1716741.37,2233852.12,642777411.88,,,,,28419856.4,338424.61,,30927333.27,,,,,,,,,,,,,,,,,673704745.15,89614538.98,,,,10234476.07,1160578302.97,1170812779.04,1844517524.19,,-2906390.15,,,,,,,,,,,,19722802.13,435182756.63,506959597.69,3141657.23,293716892.6,204645475.21,16492423.22,,,,0
603393.SH,20220827,20220827,20220630,1,1,2,423921327.0,2124229090.3,2111613597.0,184520575.47,8243037.11,3053357277.41,,,537873428.88,644983885.41,75975977.07,,,23521549.27,,,,,,,,,28591990.36,4383711055.49,,,804185621.7,34904884.34,,,,237124351.33,1036880611.24,14383112.63,,,4461547978.03,32224900.42,,,6951860.48,20126526.3,,199577050.11,6891686367.73,,,,,,,,,,,,,,,,,11275397423.22,738590000.0,169800000.0,,,,,,1011145971.27,,,,17221686.32,179762420.66,,,3132019.63,,,,,,,,316194135.5,6073325.67,1804900748.23,,0.0,28097528.97,257453144.09,282695168.07,3955106.97,,1354699851.68,,,,,,,,,,,,,,,,,3159600599.91,27048755.36,,,,3341865866.88,4773930956.43,8115796823.31,11275397423.22,,-51547915.09,,,,,,,,,,,19406947.09,101571189.18,537873428.88,1011145971.27,644983885.41,237124351.33,1051263723.87,3132019.63,28097528.97,,,0
603398.SH,20220827,20220827,20220630,1,1,2,342634507.0,412981110.5,155314107.73,42946407.39,0.0,60464764.99,0.0,487248811.77,119457961.16,4495489.5,27237119.26,0.0,0.0,320684746.65,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15118496.49,1034707389.82,,,50000000.0,12155998.27,,,0.0,528528357.75,102050418.0,20200.0,0.0,0.0,0.0,42453266.67,0.0,942423829.76,16694400.26,8690392.13,0.0,10431350.4,1723037451.52,,,,0.0,,,,,,,,,,,,,2757744841.34,76033637.5,125000000.0,0.0,0.0,0.0,0.0,0.0,113275157.9,0.0,0.0,0.0,12844488.67,25017056.86,11550.0,0.0,860564895.27,,,,0.0,0.0,0.0,0.0,3187142.51,500911344.61,1708470183.51,0.0,,,0.0,8571018.48,4981066.55,0.0,95398536.97,,0.0,,,,,,,,,,,,,,,1803868720.48,0.0,0.0,,,-11.76,953876132.62,953876120.86,2757744841.34,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,0.0,67658547.69,606706772.93,113275157.9,4495489.5,528528357.75,102070618.0,860576445.27,0.0,0.0,0.0,0
